6	2	104	107	32	64	17	83	228	0	12	176	298	248	229	192	267	232	113	95	275	398	245	217
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	53	247	5	101	99	43	183	113	0	167	167	130	245	0	142	151	170	58	15	271	231	130
8	0	55	160	4	9	34	110	119	0	16	1	69	108	102	24	12	109	45	8	14	74	151	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	111	7	4	67	133	131	282	0	206	39	281	3	67	251	163	206	89	164	310	189	232
1	0	22	1	3	10	34	70	15	52	0	46	119	54	0	0	73	59	22	17	0	36	46	32
0	0	0	1	0	0	0	0	0	15	0	0	6	0	0	0	14	0	3	6	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	0
7	0	0	155	0	0	48	239	124	8	0	0	60	77	0	12	59	72	29	28	36	44	108	72
9	0	33	51	9	1	7	208	79	25	1	29	185	63	76	1	55	67	38	50	8	6	71	155
0	0	0	24	0	36	21	61	20	56	0	85	68	101	1	146	14	1	0	41	21	0	76	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
3	37	66	19	0	38	2	137	41	6	1	1	98	32	63	119	23	1	0	15	48	43	102	76
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	0	2	394	57	42	175	365	230	142	5	145	383	478	72	205	337	361	299	368	382	778	579	457
40	2	1	574	27	42	90	1015	152	738	56	488	565	1108	203	172	785	666	664	277	535	1390	687	604
0	0	0	0	4	0	1	0	0	43	0	0	17	0	0	0	0	4	0	9	0	0	0	0
3	18	3	82	26	12	47	62	27	0	0	144	73	120	0	51	141	193	45	22	53	119	216	185
0	0	0	1	0	3	0	0	0	0	1	0	4	0	0	0	0	4	0	2	0	2	1	1
1	0	32	121	12	0	1	78	100	0	0	86	116	133	19	0	123	51	66	61	96	89	151	190
10	10	91	543	42	100	240	1133	424	694	66	451	606	1554	378	345	872	653	354	273	338	904	960	391
4	0	65	108	5	63	109	64	35	97	8	51	95	167	45	75	127	25	22	36	40	86	135	76
0	0	0	0	11	0	0	0	63	0	0	0	0	0	0	0	1	1	0	0	0	54	36	32
1	0	0	190	0	0	48	76	21	18	0	90	68	100	0	102	55	78	0	21	25	95	111	125
0	0	0	0	0	5	0	0	0	0	0	7	0	11	0	0	0	8	4	0	0	0	0	1
11	1	0	76	21	0	67	438	34	213	16	73	136	312	115	20	194	245	74	14	30	215	61	124
7	0	0	244	50	36	11	197	181	185	19	130	206	86	53	0	99	188	0	24	57	115	130	64
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	38	0	0	76	115	0	25	0	0	41	45	0	0	5	29	53	0	11	86	78	77
4	0	20	71	0	0	20	341	40	203	5	7	168	183	178	72	75	264	49	35	43	204	359	127
8	32	1	2	0	0	25	46	148	83	1	64	34	160	93	17	132	492	15	0	11	81	30	85
1	0	0	50	0	1	1	27	27	0	0	12	28	22	0	54	44	76	0	10	60	78	55	254
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
1	0	0	7	0	3	0	38	0	0	1	5	5	3	18	0	6	25	0	6	6	13	9	5
3	3	18	155	28	6	42	70	119	81	1	149	54	265	47	97	99	103	97	7	0	275	99	147
0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	8	0	0	0	0	0	0	5
10	0	64	366	28	31	101	277	27	261	52	179	365	268	55	0	268	366	287	243	174	593	314	136
9	33	0	207	0	19	51	207	119	72	15	224	132	206	285	27	139	224	48	32	79	324	205	77
17	1	15	132	1	7	50	134	87	164	0	169	152	65	1	62	30	28	19	20	51	100	97	117
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	91	1	1	29	86	57	53	27	0	45	93	1	0	66	1	109	33	57	173	171	170
6	1	43	46	33	0	20	60	196	65	15	14	73	51	135	38	134	162	57	53	92	207	174	110
0	1	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4	0	1	100	6	2	2	263	26	151	27	0	188	89	109	34	201	58	41	53	38	236	51	157
7	40	5	137	6	9	50	137	15	46	3	32	73	113	86	116	177	36	16	23	44	50	108	108
1	0	0	3	0	0	0	7	1	1	0	0	0	208	244	293	259	650	232	43	105	442	144	0
0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0
8	1	0	50	0	0	0	97	88	0	12	35	35	37	32	0	23	60	0	9	0	28	39	36
0	1	1	112	17	0	18	0	100	0	0	1	12	85	0	135	24	33	48	21	45	86	23	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
16	29	39	183	17	4	29	346	73	124	0	207	183	292	61	43	106	163	41	42	37	185	113	192
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	1	0	0	0	0	0
54	56	61	327	36	79	104	443	166	74	25	240	205	710	105	41	562	359	79	95	82	431	753	174
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	6	58	596	25	40	161	413	304	462	14	316	481	373	146	195	338	535	333	245	248	482	535	629
11	16	43	119	11	0	42	339	168	167	0	71	139	280	21	66	111	289	106	31	64	279	591	113
29	0	6	235	41	44	82	976	148	207	60	300	291	537	79	228	256	241	195	56	87	542	556	301
0	0	0	4	0	0	0	0	1	0	0	2	2	0	0	2	0	3	0	0	0	0	0	4
