0	0	2	0	0
82	40	206	228	204
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	6	0	0
100	74	529	132	341
0	0	0	0	0
146	152	318	258	214
0	78	89	0	16
6	42	36	18	40
1	0	0	4	6
15	8	126	66	16
0	0	0	0	0
23	0	0	84	38
48	66	0	7	70
27	34	89	89	147
0	0	0	0	0
15	31	1	0	83
8	3	0	0	8
42	27	122	109	59
22	7	0	46	39
0	0	0	0	0
32	4	44	137	12
0	0	0	0	0
293	265	610	304	332
4	45	0	0	6
2	1	0	56	0
1	0	0	0	1
0	0	0	0	0
0	0	0	2	16
4	0	0	0	0
2	0	0	5	0
72	2	359	499	518
0	0	0	0	0
13	0	0	0	8
0	0	0	0	4
0	0	0	0	0
0	0	31	0	0
7	78	0	5	10
72	24	119	153	149
30	28	0	3	19
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	23	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
101	7	70	83	172
0	10	0	21	1
15	0	0	1	14
0	0	0	0	0
1064	452	2156	1931	2456
0	0	0	0	0
0	0	0	0	0
1297	1005	2747	3582	4861
0	0	0	28	0
18	0	76	127	19
0	0	0	0	0
9	55	1	1	11
0	0	0	0	0
0	0	0	0	0
0	0	48	0	0
3418	5124	17299	16216	11763
0	0	0	1	0
77	56	179	414	156
0	0	0	0	0
5	0	0	7	0
0	0	0	0	0
38	113	47	80	64
14	8	5	7	63
18	27	92	182	234
11	6	7	0	6
26	47	90	186	71
48	19	91	65	64
2	0	53	0	25
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
40	71	136	39	23
13	34	83	68	20
56	0	314	1	94
0	0	0	0	0
0	0	0	0	0
2	0	16	46	0
0	0	24	0	18
44	108	206	173	145
0	0	0	1	0
61	84	106	4	96
34	67	104	79	111
0	0	0	0	0
0	29	0	0	0
0	0	0	0	0
0	0	0	0	0
8	0	8	11	32
0	0	0	16	10
24	12	1	277	59
25	66	253	82	100
6	1	27	2	1
68	132	37	0	133
50	215	149	49	141
0	0	0	0	0
5	8	32	48	3
10	27	104	28	62
58	146	191	250	87
0	0	0	0	0
25	44	85	99	128
4	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	17
0	0	0	0	7
0	0	48	0	54
0	0	0	0	19
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	3
1	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	38	0	0
8	0	84	52	13
0	0	0	0	0
0	0	79	0	0
0	0	0	0	33
0	4	2	0	3
0	8	0	0	0
0	1	0	49	0
11	0	23	0	0
0	0	0	0	0
18	23	49	32	28
21	21	9	0	34
0	0	0	14	20
0	0	0	0	26
7	0	0	0	0
0	0	0	0	2
5	0	0	0	0
0	0	0	0	0
0	0	0	4	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
24	93	312	191	127
0	0	0	0	0
19	7	41	45	52
0	4	0	0	0
29	41	33	45	67
0	0	0	0	0
4	0	0	0	15
8	0	60	4	16
40	10	65	71	160
0	0	0	0	0
355	824	1743	1615	1258
8	0	47	1	45
0	0	0	0	0
0	0	0	0	0
26	52	33	174	146
8	0	0	88	19
10	20	21	60	93
2	0	0	0	1
3	41	0	5	74
2	21	87	61	30
7	0	0	33	12
7	1	169	23	45
0	0	0	0	0
18	0	0	9	1
8	0	0	13	0
0	10	0	61	0
5	3	42	24	31
0	0	0	0	0
197	124	401	509	359
19	0	0	0	1
32	0	11	117	126
0	0	0	0	0
109	155	568	391	130
0	0	0	0	0
0	0	0	0	0
27	1	63	8	54
18	6	61	38	21
133	269	260	575	214
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
18	15	12	115	28
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
26	16	9	0	22
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
283	187	542	1168	395
166	115	203	329	355
0	0	0	0	0
6	0	68	0	44
7	0	1	0	0
3	0	0	0	7
0	0	0	0	0
98	46	92	3	115
155	129	383	455	231
12	0	0	0	43
0	0	0	0	0
0	0	0	0	12
0	0	0	0	0
0	0	0	0	0
0	0	4	0	0
0	0	0	0	0
0	0	0	0	0
232	282	636	963	545
0	0	0	0	0
0	0	0	0	0
7	0	20	0	1
16	0	73	41	37
21	0	32	3	31
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	20	53	98	21
0	0	0	0	0
0	0	0	0	0
0	0	0	0	1
0	0	0	0	0
32	6	4	102	44
5	59	97	0	10
195	106	300	223	370
26	113	89	88	98
30	91	89	84	23
0	0	0	0	0
0	18	0	20	4
0	0	0	0	0
190	100	236	200	234
151	114	173	18	525
60	29	40	92	171
13	6	17	75	75
188	203	198	217	305
15	0	0	1	0
5	0	15	72	0
337	303	457	881	627
0	0	0	9	0
3	2	0	12	1
188	253	2	451	358
13	6	35	88	52
21	14	30	133	145
0	0	0	0	0
49	65	127	175	292
0	0	0	0	0
181	187	57	100	281
1	31	21	37	7
17	13	84	4	40
1	0	0	0	0
0	0	0	0	0
0	0	0	0	0
12	15	0	1	0
0	0	0	0	5
3	0	0	0	0
3	0	0	12	2
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	3	3	0	4
0	0	0	0	0
0	0	0	0	1
0	2	0	28	0
3	0	0	0	0
0	0	0	0	0
9	5	0	59	20
0	0	0	0	0
8	0	4	0	0
60	34	0	56	33
17	17	107	12	29
74	53	67	122	81
33	10	38	65	57
88	83	66	150	256
0	0	0	42	5
16	29	146	59	18
40	39	2	165	13
146	116	167	337	296
55	93	40	249	73
7	9	20	32	35
33	6	0	40	44
20	15	206	118	248
21	3	8	100	107
16	0	144	53	48
14	0	0	0	0
6	10	0	0	36
86	97	222	99	334
57	31	73	20	19
9	11	29	1	35
0	0	0	0	0
0	0	0	0	0
0	1	2	14	15
0	0	0	0	0
0	0	0	0	0
28	25	34	29	38
0	0	0	6	16
0	0	0	0	0
21	12	101	49	155
0	0	0	0	0
0	0	0	0	0
148	57	119	236	139
49	16	88	151	61
174	124	292	194	346
0	1	2	125	67
15	18	0	122	0
8	29	21	38	31
46	8	56	125	147
296	0	29	2	39
0	0	0	0	0
0	36	0	0	0
2	9	61	0	22
217	486	1204	1234	840
1	0	0	61	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
7	6	7	27	17
0	0	0	0	0
44	0	0	1	88
98	105	410	212	138
0	0	0	0	0
0	0	0	0	13
5	0	0	6	28
193	237	580	368	509
1	0	1	98	1
0	0	0	0	0
18	0	153	0	86
14	52	94	76	47
87	37	110	251	169
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
143	30	92	180	143
15	32	23	23	16
132	62	142	752	291
0	0	0	0	0
12	7	14	31	10
25	78	123	43	51
151	144	0	46	139
20	15	33	0	8
0	0	50	10	4
37	12	1	10	19
82	105	371	341	346
50	0	84	25	27
82	155	229	268	162
1	0	0	0	0
247	284	426	231	693
0	0	40	0	1
0	0	0	0	0
0	0	0	0	0
0	0	7	0	7
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	0	0	16	32
0	1	0	0	14
525	680	1426	1092	1199
13	13	0	45	41
56	80	108	4	72
87	53	191	148	137
373	62	215	810	400
420	197	644	1509	879
4	30	0	0	47
0	0	0	0	0
64	76	117	288	78
15	78	16	115	27
0	0	0	19	0
0	0	28	8	0
0	0	0	0	0
0	0	0	0	0
96	108	149	229	121
0	0	0	0	0
0	0	0	0	0
0	0	24	0	14
0	0	0	0	0
0	0	0	6	13
4	0	0	95	66
0	0	0	2	2
0	0	0	8	0
0	0	0	0	0
36	12	172	144	136
120	113	198	161	262
41	41	217	147	163
37	28	202	60	142
11	21	35	68	63
182	62	11	0	111
92	115	185	145	232
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
3	0	9	23	2
19	0	144	24	56
0	0	0	0	0
9	4	4	225	93
0	0	0	0	0
2	0	44	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	0	1	0	2
0	0	0	0	0
15	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	71	19
1	2	0	93	11
17	16	0	0	11
15	79	160	116	83
0	0	0	0	22
77	122	278	141	90
2407	1231	5590	5416	4403
0	0	0	0	0
42	47	34	25	61
7	0	26	0	8
7	0	44	0	0
1	0	0	0	0
23	0	0	0	32
33	0	80	65	73
72	18	188	60	120
0	20	0	0	0
0	0	0	3	3
0	0	0	0	0
0	0	7	0	0
155	327	475	10	326
27	12	228	24	73
40	157	308	0	270
13	14	22	66	16
2	2	50	21	7
2	42	0	0	14
4	0	0	0	0
46	198	173	157	157
45	84	335	174	218
19	17	127	108	45
0	0	0	0	0
25	43	33	0	103
280	235	300	467	1012
0	0	0	0	0
185	205	366	623	481
26	0	109	6	6
0	0	0	0	0
354	589	832	575	693
8	21	14	9	23
0	0	0	0	0
0	0	0	0	21
2	0	0	0	0
0	0	0	0	0
77	231	380	480	259
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
26	64	0	41	33
0	0	0	14	1
0	0	0	0	3
0	0	0	0	0
4	14	0	14	27
9	0	0	0	0
189	116	139	175	167
2747	3280	3921	4635	5106
107	151	257	93	185
0	0	0	0	0
12	71	41	82	43
0	20	0	0	7
0	0	0	0	0
0	0	0	0	12
0	0	0	0	0
168	439	204	226	459
0	0	3	0	1
0	0	0	0	0
16	0	0	41	14
253	115	315	984	594
1077	466	1076	2772	2209
40	0	77	4	12
101	52	116	146	244
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
31	35	84	241	77
0	0	0	0	0
6	0	1	0	0
0	0	0	17	0
2	1	0	9	45
0	0	0	0	23
0	0	48	0	0
0	0	0	0	0
205	183	90	216	210
0	0	0	0	0
19	0	31	98	48
91	94	340	357	228
35	64	455	74	216
0	0	0	0	0
0	0	0	38	0
53	103	469	292	192
12	22	58	29	24
17	10	0	0	46
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	13	7
13	28	0	50	0
88	130	53	237	166
7	33	0	64	0
15	33	63	22	49
83	20	146	76	62
252	441	1041	969	844
95	23	178	121	90
30	28	302	110	105
33	31	190	42	72
0	0	0	0	0
19	0	0	0	0
14	24	43	5	57
38	39	231	80	322
16	35	145	0	24
0	0	0	0	0
9	7	122	0	9
15	18	2	100	27
11	0	0	30	28
2	21	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
10	0	0	31	12
0	0	23	0	0
0	3	5	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	7	0	0	17
59	73	77	1	107
9	0	0	0	21
0	0	0	0	0
0	0	0	46	7
3	0	6	24	16
0	0	0	0	1
92	42	124	54	131
21	70	175	168	106
0	0	0	0	0
0	0	0	13	3
7	19	0	25	36
35	25	56	18	17
0	0	0	0	0
0	0	0	0	0
21	76	164	93	112
0	0	102	18	7
9	75	25	82	55
23	24	0	17	14
0	0	1	2	0
94	187	403	96	407
68	34	44	107	86
134	131	137	352	315
30	45	259	109	167
7	1	26	13	2
81	60	202	634	207
0	0	0	0	0
0	1	0	0	14
158	183	326	77	251
0	15	0	0	0
0	0	0	0	0
0	0	0	0	0
19	95	35	15	66
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	8	0	4	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	1	0	1
1	0	0	7	0
0	0	0	0	0
0	0	8	1	0
1	0	14	0	0
0	0	0	0	0
0	5	0	15	0
33	51	35	123	102
18	6	0	44	33
0	0	0	0	0
1	111	0	0	0
9	0	0	0	38
0	0	0	0	0
0	0	0	8	0
0	0	0	0	0
1	0	0	0	4
0	0	0	0	1
0	0	0	0	0
0	0	0	0	0
30	132	6	56	95
0	0	0	0	0
4	41	0	10	27
0	0	1	0	0
0	0	0	0	0
0	0	0	0	0
138	98	188	712	256
12	0	0	0	4
7	1	0	3	16
18	0	1	27	1
9	10	3	26	13
92	20	272	128	385
13	8	62	0	14
46	28	87	5	144
9	36	139	29	25
0	0	0	0	7
0	0	0	0	0
0	0	0	0	4
4	6	11	0	0
26	5	124	105	6
54	26	160	37	82
101	26	217	85	257
0	0	0	0	0
68	45	27	77	177
0	0	0	0	0
34	12	110	38	20
0	0	0	0	0
0	5	7	0	10
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
6	16	20	0	26
0	0	0	0	0
114	61	13	96	41
8	0	24	0	2
27	0	71	44	10
8	46	0	40	89
7	0	0	11	0
0	0	0	0	0
74	185	303	162	497
42	142	18	169	96
0	0	0	0	32
0	0	0	0	0
25	95	78	94	65
0	0	0	0	0
1	11	1	1	0
4	0	0	1	1
0	4	0	0	0
296	488	1081	1257	1413
6	4	57	54	5
0	0	0	0	0
0	0	0	0	0
9	7	41	1	1
0	0	0	0	0
2	2	10	0	1
154	160	102	46	129
0	0	0	0	0
0	0	0	0	0
2	0	0	15	6
7	12	0	0	0
0	0	0	0	0
1	0	19	41	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	1
0	0	0	0	0
17	0	75	1	8
0	0	0	0	0
45	37	69	1	154
1	0	2	0	2
17	8	18	0	77
1	1	2	0	3
0	12	0	33	40
0	0	16	0	0
2	0	0	0	0
350	323	1151	1220	279
0	0	1	0	0
76	141	237	58	20
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
14	27	29	41	86
0	0	0	0	0
0	0	0	0	0
1	0	0	39	2
14	0	0	21	0
0	16	0	0	0
3	0	45	54	0
0	0	0	5	0
25	23	103	0	24
80	16	59	27	148
0	0	0	0	0
202	198	1505	323	252
0	0	0	1	12
138	52	376	273	362
90	83	467	208	225
15	58	13	57	54
10	41	27	24	32
0	34	0	0	0
16	13	15	52	49
11	12	8	0	34
65	83	223	122	129
215	209	353	374	346
452	240	410	489	527
41	74	99	97	154
24	0	0	86	0
25	0	235	150	60
19	0	0	62	72
14	18	23	124	74
65	136	34	141	112
6	7	6	2	0
50	60	85	182	65
1	3	2	0	0
11	61	14	0	10
194	211	276	389	325
0	0	0	0	23
2	0	0	1	7
74	79	195	172	123
30	3	5	16	43
21	11	32	9	25
13	21	0	16	38
5	33	48	0	40
14	1	0	28	4
22	0	6	30	0
3	0	0	0	0
0	0	0	0	0
77	21	83	129	215
9	6	0	0	51
165	264	185	393	288
1	3	19	16	15
0	0	0	0	0
0	0	0	0	0
0	0	0	0	7
0	0	0	0	0
41	0	69	25	85
0	0	0	0	0
361	503	710	833	1031
113	98	530	402	469
77	164	388	198	413
2	30	43	0	0
156	65	472	284	504
2	0	0	6	21
4	9	38	34	22
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	2	0	51	11
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
551	394	543	934	978
49	52	110	0	38
0	0	0	0	0
17	0	1	42	58
2	0	0	35	39
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	0	0	0	0
3	0	0	2	18
0	0	0	2	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
58	32	123	29	21
1	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
12	0	69	6	0
5	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	2	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
9	17	111	77	76
5	17	114	0	14
0	3	1	4	2
7	56	1	34	30
43	14	5	53	12
40	26	0	29	4
19	2	38	15	58
11	26	77	0	49
22	1	0	2	29
124	327	239	510	367
119	414	439	1	270
0	0	0	0	0
0	0	0	0	0
2	0	0	21	3
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
57	0	1	0	181
0	0	0	0	0
0	0	0	0	0
1	0	0	0	13
16	0	38	10	33
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
108	111	207	22	287
0	0	0	0	0
10	15	14	59	8
19	0	156	37	96
82	56	273	89	162
0	0	0	0	0
0	0	0	0	0
80	77	398	319	212
0	0	1	0	0
0	0	0	0	0
55	24	36	138	132
982	738	2455	3020	1792
302	212	839	618	606
511	357	1291	972	933
51	70	64	268	109
230	214	200	238	349
29	30	136	60	181
122	5	303	286	256
97	116	155	127	158
65	146	131	179	149
94	108	652	239	174
32	1	48	135	54
30	3	173	55	109
29	0	52	74	10
0	0	0	6	0
56	146	228	403	159
724	275	305	268	993
14	3	7	3	18
278	179	513	4	365
92	33	627	61	342
167	175	271	392	460
245	260	298	51	278
5	0	17	3	5
17	46	188	171	112
2	1	0	40	19
74	193	295	146	230
134	239	732	565	482
23	0	6	76	13
0	0	0	0	0
0	0	0	48	30
27	19	46	110	69
2	0	0	0	0
7	0	3	8	5
0	1	0	0	4
0	0	0	0	0
38	41	64	94	38
0	0	0	6	0
0	10	0	0	0
0	0	0	0	0
28	32	61	226	144
9	18	204	0	2
0	34	0	0	0
0	0	0	25	0
65	58	362	287	300
8	21	54	34	38
53	141	134	64	180
0	0	0	0	0
22	4	32	26	61
0	0	0	0	0
0	0	0	0	7
15	3	0	0	15
15	0	38	47	38
79	219	172	210	149
0	0	28	0	0
5	0	21	18	36
3	0	0	0	0
1	0	0	0	0
60	93	255	78	209
0	0	0	0	0
0	0	4	0	0
24	0	0	0	0
0	0	0	0	0
0	0	0	0	0
68	49	42	199	323
139	106	433	185	389
0	0	0	0	0
13	0	26	56	39
0	0	0	56	12
83	57	271	224	165
2	0	36	0	0
3	0	0	37	15
0	0	0	0	0
11	21	83	45	119
10	2	0	0	3
9	6	12	80	0
23	24	22	132	0
0	0	0	0	0
15	52	63	2	43
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	1	2	0
0	0	0	0	0
5	10	0	0	5
2	0	0	2	1
0	0	0	0	0
0	0	0	0	0
0	0	54	21	1
99	208	303	91	306
0	0	0	0	0
19	31	35	30	3
0	0	0	0	0
127	23	402	110	278
29	76	14	66	31
77	83	31	282	187
7	0	0	42	8
52	98	143	51	132
0	0	0	0	0
277	278	240	618	538
136	140	444	766	227
43	0	0	6	0
0	3	0	0	29
115	68	223	0	98
268	176	713	101	181
2	0	27	0	5
42	2	12	117	44
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
19	185	210	66	44
0	0	0	0	0
46	49	194	141	139
0	0	0	0	0
15	128	15	18	0
9	34	13	3	16
0	0	0	0	5
0	12	0	0	4
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	5	10	0	50
0	0	0	0	0
79	116	67	113	125
48	10	254	392	152
23	9	13	12	17
25	26	0	80	65
1605	1306	1916	2156	3673
44	8	108	108	46
273	47	205	768	259
0	0	0	0	0
0	0	0	0	9
897	1165	1397	2253	1809
11	1	0	37	43
9	0	0	0	0
20	23	39	91	58
14	0	0	0	0
541	260	1165	358	776
6	40	51	102	158
214	283	260	557	547
4	0	0	14	12
0	0	0	0	0
133	120	311	390	254
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	14	53	28	47
31	64	67	0	12
119	16	39	79	71
137	17	577	206	192
60	20	100	41	201
0	0	0	0	0
0	0	0	4	9
0	0	0	44	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
7	17	2	73	42
0	0	0	0	0
18	26	58	62	37
0	33	0	0	1
0	0	9	0	0
49	26	46	151	63
74	24	63	184	169
301	450	494	578	548
54	32	152	36	79
148	137	158	64	303
0	0	0	0	0
24	0	41	15	1
166	182	212	57	342
0	0	3	0	12
280	591	265	150	336
0	0	5	0	0
0	0	130	16	13
94	0	0	0	0
0	6	0	4	0
9	0	0	0	14
169	96	114	560	409
33	5	0	55	11
6	0	0	0	7
0	0	0	0	0
0	0	0	0	0
2	2	0	32	19
0	0	0	1	0
18	6	0	22	5
0	0	0	0	0
0	0	0	0	0
2	2	22	12	37
0	0	0	0	0
0	0	0	0	0
0	19	0	1	0
0	71	1	71	32
0	0	0	0	0
25	32	0	43	9
0	0	4	14	2
0	62	37	0	45
0	0	0	0	0
1	0	4	0	6
0	0	0	0	0
1	0	0	0	0
0	0	0	0	0
14	0	36	61	18
10	0	0	0	26
0	0	11	20	0
34	84	252	194	173
14	0	0	0	0
0	0	0	0	0
39	38	130	28	56
49	24	60	173	39
41	39	52	25	55
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	0	0	0	0
0	0	5	0	0
3	0	0	0	0
9	15	6	17	14
0	0	0	0	0
0	0	0	0	0
5	12	68	34	32
14	5	0	0	4
0	0	0	0	0
0	0	0	0	0
250	187	44	158	449
32	109	142	0	158
61	8	194	242	120
0	0	0	0	0
0	0	0	0	0
77	54	37	72	113
74	12	111	125	132
88	75	112	258	299
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
155	250	176	926	217
30	60	216	350	71
1	0	0	0	18
6	0	0	5	0
194	7	113	425	382
1	31	68	128	69
26	26	76	117	65
0	21	0	0	36
0	0	0	0	11
6	0	0	0	0
1	0	0	0	0
0	0	0	0	0
0	0	0	0	0
25	32	26	97	40
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
245	231	406	291	262
0	0	0	50	0
93	65	72	210	154
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
52	22	67	59	83
3	0	0	31	5
27	23	1	0	73
183	199	85	136	239
0	7	0	0	2
8	0	0	0	0
25	0	46	155	0
104	16	0	87	92
0	0	1	0	0
5	69	0	55	99
26	47	169	84	50
0	0	0	0	0
81	30	28	179	92
33	64	56	16	41
130	202	633	195	318
106	183	244	168	181
10	52	0	29	97
7	0	0	14	0
72	34	79	191	105
247	354	497	415	468
76	56	211	129	107
15	4	0	25	36
118	26	143	340	225
42	75	134	137	85
33	30	32	75	13
22	44	0	87	0
0	0	0	0	0
23	12	40	17	20
0	0	0	0	0
41	47	514	96	155
181	333	334	224	317
285	5	0	56	299
511	291	772	712	914
56	29	14	4	67
44	6	32	198	78
36	40	19	86	132
24	42	57	17	36
180	183	321	231	252
8	12	63	50	18
11	21	13	5	0
499	268	1742	583	939
271	444	0	430	317
315	235	1701	473	685
363	344	1063	693	750
204	293	48	45	153
1	29	0	0	0
283	0	25	191	412
40	70	89	62	90
518	577	1681	697	814
23	95	258	248	112
128	54	70	57	101
5	0	0	0	4
14	1	41	0	47
389	151	297	835	445
38	10	44	59	53
411	398	648	656	955
78	0	0	99	197
0	0	0	0	0
56	53	94	0	54
0	21	0	0	0
68	101	52	127	131
82	1	104	111	74
25	54	27	30	106
71	111	205	187	81
23	15	77	0	44
0	0	0	0	0
0	0	0	0	3
0	0	5	0	0
57	37	61	108	226
24	0	62	0	43
0	5	0	1	0
36	80	264	102	99
27	67	44	67	23
0	0	0	0	0
0	0	0	0	0
34	13	95	104	116
20	12	73	58	22
0	0	0	0	0
11	49	69	31	114
22	0	14	0	58
168	50	195	154	104
0	0	0	0	0
0	0	0	0	0
0	11	0	0	0
0	0	0	0	0
176	78	306	273	423
1	0	0	5	9
0	1	0	1	0
1	0	0	0	0
0	0	0	0	0
45	44	34	138	72
138	8	0	39	50
225	65	183	69	450
0	0	0	0	0
5	13	0	0	15
155	154	664	82	664
12	0	0	0	16
72	346	655	338	244
0	0	0	0	0
0	0	0	0	0
0	0	0	15	0
45	0	378	69	156
27	11	84	134	147
19	0	235	139	34
0	0	0	0	1
0	0	0	0	0
130	190	338	439	142
155	265	427	370	148
159	92	206	227	206
27	19	135	73	129
11	15	32	10	12
28	14	33	22	46
69	24	183	163	47
0	12	35	38	6
103	78	380	143	164
340	414	853	1586	1095
33	36	85	35	122
52	20	156	40	69
102	172	128	180	94
64	61	193	118	187
0	0	0	0	0
