36	46	166	195	433	2	16	109	76	150	172	149	0	2	365	640	11	249	220	125	437	119	759
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	75	596	353	544	36	36	63	109	212	286	163	311	3	155	624	27	211	724	378	1037	296	1213
14	18	61	68	211	1	0	8	40	88	144	56	2	0	151	277	3	122	124	180	370	229	283
13	26	188	99	98	0	2	89	64	117	70	162	7	6	159	430	15	293	358	77	526	137	508
58	71	479	323	380	7	40	40	121	218	203	209	276	2	244	674	9	610	595	678	845	510	917
27	25	218	139	169	3	88	53	75	72	176	91	164	1	602	520	2	422	259	169	866	126	364
2	2	26	14	0	0	0	2	20	12	38	48	0	0	2	87	1	0	41	5	119	1	114
0	11	75	13	0	0	0	0	1	9	15	20	0	0	0	1	0	1	15	1	124	1	41
7	5	25	28	127	1	42	27	20	31	51	55	15	5	161	207	4	80	97	49	159	69	153
0	2	38	12	171	0	5	2	6	42	14	5	37	11	183	151	7	0	79	84	15	51	71
111	61	773	432	369	16	22	192	211	425	581	425	312	2	77	1344	5	844	1315	771	2651	282	1098
242	212	1408	1408	909	31	334	341	530	1016	1140	1035	739	41	885	2570	47	1751	2755	1704	4666	1617	3781
200	117	1632	886	1439	20	463	471	560	659	797	566	1122	19	809	2007	27	1391	1768	928	2871	879	3117
84	38	280	209	461	13	43	93	65	158	199	203	546	16	393	509	13	977	434	240	948	187	1004
0	0	0	20	0	0	0	0	3	4	0	0	0	2	0	10	15	0	2	17	22	59	55
49	49	730	269	324	19	404	119	145	359	323	292	0	6	158	1192	8	1033	625	217	849	365	1557
37	34	318	159	3	0	15	49	47	118	120	48	0	4	95	420	23	1	447	126	725	434	820
21	16	36	42	218	0	21	1	41	64	75	41	261	0	83	305	6	448	201	77	314	20	399
32	19	258	146	254	7	117	82	53	113	105	183	539	7	81	279	4	60	304	83	536	187	638
1	0	7	4	15	0	23	0	1	5	4	4	21	0	3	5	0	0	16	2	13	4	9
9	16	130	66	3	0	1	2	42	27	39	19	0	3	0	0	1	0	89	4	96	53	206
0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	3	1	0
23	9	67	53	153	1	3	8	21	43	56	50	0	0	0	247	7	484	126	145	333	13	423
27	6	29	46	145	1	0	25	18	43	134	34	131	0	59	295	3	0	92	3	118	24	121
0	8	11	4	0	1	0	0	10	10	1	0	0	0	0	25	0	0	29	2	49	2	117
6	2	20	32	67	0	0	0	26	18	31	7	0	0	27	54	2	226	149	0	233	49	39
48	19	477	97	375	11	3	89	70	118	136	62	224	1	17	306	7	48	490	215	1011	397	824
5	11	93	50	135	0	4	2	16	17	42	39	1	1	71	98	0	0	39	4	55	37	90
12	10	258	37	43	2	114	9	38	104	100	48	12	0	191	154	1	0	105	21	112	31	138
5	1	1	0	0	0	0	0	2	3	16	7	0	3	0	23	0	0	15	1	1	3	2
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	1	1	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1
0	4	0	14	17	5	0	0	9	30	8	20	0	1	52	20	1	193	43	0	22	8	94
4	6	69	1	0	0	4	0	6	14	15	63	0	4	0	145	2	0	4	2	107	90	37
3	1	27	1	0	0	0	0	3	6	1	8	0	0	33	72	0	0	4	10	11	5	0
3	6	228	47	12	1	2	0	32	47	59	64	0	1	73	231	0	0	116	2	194	132	356
0	10	71	34	4	0	0	1	11	30	12	0	0	0	21	150	0	0	32	0	106	7	53
21	9	272	114	214	0	1	34	39	88	114	45	0	10	1	186	1	237	211	155	113	151	518
0	0	0	4	0	0	0	0	3	2	0	3	0	0	5	1	0	0	0	0	23	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	42	263	253	233	17	2	89	112	251	441	177	0	6	406	268	17	1	889	170	1029	330	954
0	0	0	11	0	0	0	0	6	5	4	30	0	0	0	22	0	1	18	18	107	0	0
245	176	1060	1121	906	28	815	287	392	804	1105	726	1100	38	730	1585	29	1304	2482	733	3606	956	3169
37	23	279	195	291	5	39	60	60	108	231	70	372	4	276	184	8	0	432	243	387	190	559
24	16	138	174	25	0	35	101	98	171	243	149	0	10	274	154	18	52	355	112	791	146	534
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	21	0	0	0	0
93	80	624	454	279	15	117	174	170	252	352	414	130	18	205	982	21	657	814	645	1405	513	1429
12	14	101	48	80	1	0	25	11	30	51	36	56	4	6	175	5	0	76	50	180	46	139
1	4	22	7	17	0	0	1	8	8	7	7	0	0	0	0	0	0	17	80	38	23	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	30	0	1	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0
435	215	3400	1693	2282	56	583	285	1131	1937	3161	1510	1437	19	1151	3439	41	2374	5235	1525	9350	2900	11752
89	34	286	397	642	15	101	60	188	397	447	185	115	2	581	571	13	245	1462	475	2384	406	2101
4	0	10	0	3	4	0	1	1026	2280	2008	1523	0	0	0	51	0	0	6889	45	7857	13	16937
59	38	278	377	406	4	487	42	189	290	268	247	217	1	602	732	6	418	721	267	759	437	1341
4	8	84	137	36	1	0	4	46	104	172	156	73	0	24	90	3	0	263	161	327	126	401
0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	50	0	21
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	32
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	35	0	0	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	1	0	29	1	1	0	0	4	6	7	8	0	3	37	10	0	18	29	9	43	2	89
0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14	0	1	0	0	0	3	26	15	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	9
0	1	0	0	0	0	0	0	1	9	0	12	0	0	0	0	0	0	1	0	0	0	0
0	0	5	0	0	0	0	1	0	0	7	14	0	0	0	0	0	0	0	0	21	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
53	68	633	416	986	12	145	75	395	549	760	466	490	0	330	771	12	329	1375	420	1859	659	2479
2	7	0	2	69	0	0	2	5	2	5	22	2	0	0	24	0	2	30	0	100	0	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	4	23	13	97	0	23	9	29	21	27	33	53	0	102	54	2	2	86	38	137	67	86
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5	2	1	0	2	2	1	0	6	0	4	0	0	0	0	0	0	0	25	3	2	20	10
1	2	20	14	115	4	17	1	29	85	57	37	1	29	9	223	17	0	190	147	298	390	457
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
3	1	11	29	110	0	1	0	15	17	4	10	0	0	70	0	0	0	0	1	0	62	54
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	38	0	138	0	1	0	8	9	9	10	0	0	0	0	0	0	57	0	70	29	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	42
6	7	19	30	26	0	0	10	17	43	49	36	152	2	0	50	7	0	109	78	207	42	252
16	26	59	87	26	6	40	6	28	78	30	32	47	6	17	71	8	411	157	104	279	135	549
1	0	1	0	3	0	0	1	1	5	4	3	24	1	0	1	1	0	9	5	13	6	20
32	25	208	142	560	4	89	26	79	95	116	137	316	1	75	338	9	85	242	101	385	222	543
15	8	119	29	20	2	25	50	31	73	130	23	6	0	64	248	4	25	238	113	235	95	283
6	7	86	12	70	2	0	0	3	12	35	0	0	17	0	289	1	0	89	224	17	66	62
35	21	220	124	180	3	298	24	65	117	191	146	0	10	28	409	2	0	224	238	590	128	743
4	10	16	29	134	0	0	0	3	11	57	3	0	0	0	29	1	1	66	1	134	5	14
114	59	968	572	1220	8	208	190	420	458	799	494	699	8	377	1619	21	765	1341	729	1748	691	2208
22	7	53	49	128	0	120	26	42	49	87	46	126	0	0	82	0	170	193	22	224	71	256
91	67	545	400	422	29	36	33	161	215	405	231	468	3	264	927	6	726	826	219	772	403	1593
3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	30	1	0	0	10	5	20	10	0	0	0	0	0	0	11	4	3	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	9	683	354	595	2	6	54	250	341	264	94	185	7	113	297	7	123	587	131	1119	208	1351
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	13	1	0	0	14	0	2	6	0	0	0	0	16	3	0	0	3	0	9	4	18
0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	16	0	2	0	0	0	1	10	0	0	0	0	0	0	0	0	1	0	3	0	0
92	74	258	191	269	15	157	36	109	188	199	250	0	7	20	496	12	123	687	756	808	406	1320
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
29	9	117	98	305	6	1	72	61	120	176	90	0	3	261	318	3	129	266	11	243	158	580
1	3	75	30	67	1	21	35	13	60	22	38	0	4	93	183	2	47	57	3	23	56	134
0	0	0	0	0	0	0	0	0	2	8	0	0	3	0	0	0	0	0	0	2	3	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
108	65	648	513	474	12	165	151	191	259	395	381	838	17	178	1699	21	147	474	380	1598	447	1724
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	14	57	120	145	16	78	57	33	76	43	29	20	3	2	251	9	0	247	96	576	88	402
524	437	3775	2629	3243	58	777	827	1150	2173	2443	1828	2602	68	2134	5484	105	4074	6047	2149	8364	2251	10155
25	23	279	171	276	14	81	33	60	127	216	160	44	2	95	689	10	190	422	314	470	259	590
248	214	1822	1394	1312	40	143	528	419	671	1080	977	1023	9	278	1772	27	1290	2237	970	3066	1274	3742
64	38	516	336	203	10	264	153	171	253	507	331	114	1	268	1033	10	191	838	234	972	419	1117
83	89	576	377	487	16	215	183	119	281	382	282	1008	11	160	788	10	609	535	468	1005	596	1762
36	10	541	217	177	33	336	37	98	168	344	133	370	4	350	672	1	0	281	270	503	98	507
70	11	246	242	262	6	198	50	140	262	375	125	0	2	146	455	4	547	780	126	1072	163	797
3	6	114	3	3	2	0	3	8	28	14	49	0	0	0	7	0	200	53	1	562	104	7
39	27	191	68	53	0	5	10	57	88	113	125	170	4	58	330	4	120	157	5	621	242	362
44	32	174	96	3	0	8	11	43	100	122	44	193	2	14	345	3	276	310	213	449	116	633
46	30	194	185	36	12	213	49	38	69	96	111	513	1	44	167	1	1	213	5	429	202	386
33	45	406	351	431	8	128	205	183	241	240	201	121	1	457	419	12	402	1193	339	1410	419	1434
15	28	109	67	96	1	38	0	49	70	95	70	0	5	39	24	2	94	206	5	118	61	345
0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0	0	4	0	0	0	20
33	7	179	99	109	1	7	26	16	47	84	89	31	0	85	84	2	340	145	186	258	16	130
4	1	0	1	0	0	1	0	5	17	33	0	0	0	0	1	0	1	22	1	431	0	65
0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	17	0	1
90	55	711	347	678	26	343	89	158	380	350	222	345	9	370	771	15	431	899	246	1417	421	1485
29	25	119	149	81	3	19	11	67	131	139	101	117	7	24	312	4	421	198	149	720	131	737
47	41	263	153	15	10	54	14	55	81	136	65	177	0	106	409	0	153	192	279	178	220	332
33	31	460	376	149	1	2	133	48	130	153	98	0	0	82	582	10	322	474	184	339	193	586
0	2	11	4	48	0	0	0	1	5	8	6	0	0	0	0	0	0	27	7	18	31	13
53	11	84	118	52	0	7	2	42	53	149	150	835	1	1	516	0	1	332	130	460	181	533
0	0	0	7	61	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	24	0
19	13	151	154	106	10	185	29	42	75	185	39	180	1	109	138	0	156	256	70	290	182	370
136	71	814	529	229	25	350	143	193	373	483	250	337	0	348	1521	8	410	1293	484	1301	922	2280
16	1	140	51	264	2	5	28	27	59	40	53	0	1	15	128	0	912	30	1	243	86	508
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
6	7	118	41	225	2	77	14	24	40	39	29	0	3	6	268	1	0	98	31	132	122	271
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	0
0	1	11	5	3	0	1	14	3	9	8	9	0	0	17	28	0	0	1	0	17	26	39
38	2	150	159	284	0	0	7	19	25	60	57	0	0	185	33	4	0	226	0	370	178	137
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	3
0	5	46	4	0	0	0	1	1	3	22	4	0	0	0	124	0	0	21	1	2	2	3
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	2	96	1	2	0	0	20	24	36	16	0	0	20	112	0	0	26	1	150	93	39
7	7	159	18	0	0	0	0	0	0	11	6	0	0	0	49	0	0	0	0	56	10	21
22	7	344	35	93	0	1	71	35	82	37	40	376	0	124	304	2	53	184	235	139	97	416
0	0	0	0	1	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	6	7	1	0	0	0	0	0	0	0	14	11	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	5	97	3	137	12	114	0	17	80	60	33	0	7	0	156	4	126	122	5	27	121	381
1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	17	2	12
1	5	28	21	0	1	20	27	20	14	44	46	0	0	5	65	0	177	48	3	90	64	211
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	1	15	3	3	11	3	26	0	0	0	11	0	7	2	14	17	4	40
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	4	11	0	0	6	0	7	12	21	34	0	1	0	4	0	48	33	1	2	106	126
0	0	3	2	86	0	0	14	3	14	25	9	0	2	0	11	0	0	18	1	6	13	79
55	57	316	257	338	2	123	119	83	138	272	169	123	12	48	396	1	0	301	156	673	301	881
3	0	0	12	20	1	0	0	0	2	2	4	0	0	0	0	0	0	34	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	5	2	20	0	0	3	1	2	2	1	2	0	0	5	0	0	1	0	2	1	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	15
70	54	469	298	423	10	329	139	184	311	485	301	74	16	1331	1298	15	121	916	316	1001	481	1119
0	3	0	8	0	0	0	0	4	3	0	15	1	1	0	1	0	0	56	44	27	1	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	95	16	118	0	7	0	15	33	13	14	0	9	58	142	0	113	106	2	145	99	110
0	0	0	2	0	0	0	0	5	6	4	0	0	0	0	14	0	0	72	0	1	3	5
0	0	0	18	0	0	0	0	1	2	0	0	0	0	0	24	0	0	0	0	0	6	0
1	1	42	17	46	1	22	0	3	20	12	20	0	2	0	17	0	0	34	13	96	11	82
11	10	61	91	25	12	3	1	29	46	78	103	0	0	17	236	3	69	191	33	252	71	301
0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0
6	5	0	34	1	0	37	5	12	38	59	27	0	0	1	38	0	0	81	0	149	3	123
0	0	3	1	0	0	3	0	7	2	21	28	0	0	17	160	0	0	0	63	25	0	23
5	4	154	34	50	0	41	37	23	56	59	86	0	1	52	358	5	1	79	51	339	76	504
0	1	15	0	0	0	0	0	0	4	0	14	0	0	0	0	0	0	0	0	0	0	0
3	6	0	20	0	0	13	0	8	8	10	11	0	0	0	4	0	0	24	1	89	3	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	7	0	0
13	8	146	61	0	0	1	70	13	57	28	36	0	1	0	70	3	10	50	38	13	146	329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1	46	23	0	1	0	0	2	7	8	0	0	0	0	21	2	135	44	0	5	31	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	6	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	2	0	1	0	1	0	1	2	0	0	0	0	0	0	3	4	6	4	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	12	49	32	109	0	0	28	25	63	24	69	0	1	56	198	2	0	290	91	239	20	260
0	0	0	0	0	0	0	0	3	3	10	0	0	0	0	75	5	0	21	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
4	2	0	11	0	0	0	0	4	4	5	0	0	0	0	23	0	0	0	0	0	0	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
43	24	309	89	376	2	11	5	86	140	122	166	118	3	48	431	11	817	495	163	432	196	990
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	7	0	0	0	42	0	1	1	0	14	0	0	0	1	0	0	13	0	25	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	56	485	446	622	2	259	110	158	349	441	309	170	31	117	1606	33	358	761	705	1187	791	2009
25	12	151	77	28	0	113	69	38	63	139	48	27	7	31	69	12	688	237	89	312	140	453
49	40	250	416	523	9	349	41	77	200	282	190	2	10	12	549	5	213	488	519	880	550	832
82	48	589	505	588	8	239	101	189	321	367	205	252	0	337	970	14	322	594	231	796	408	1065
15	18	169	76	175	1	37	31	66	99	158	79	10	1	75	180	2	6	218	172	242	46	407
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
20	10	147	84	182	0	29	0	33	78	72	83	193	4	24	276	1	1	159	117	314	42	201
44	40	124	120	363	5	128	78	71	123	181	78	608	15	43	412	12	156	311	249	547	336	673
1	0	0	3	0	0	1	0	3	0	16	0	0	0	169	0	0	0	9	0	0	19	19
1	5	30	1	3	0	0	24	8	4	17	24	0	28	43	296	16	13	207	31	45	117	72
30	40	104	236	262	6	83	16	85	151	165	235	373	10	4	178	3	208	544	222	424	213	537
95	89	815	698	962	5	281	181	280	548	514	514	726	29	436	1780	17	1141	1271	758	1782	618	2074
2	0	24	0	0	0	0	13	0	7	0	6	0	0	2	2	0	2	0	0	13	0	2
23	28	263	92	145	2	172	0	62	102	204	142	0	3	12	234	19	320	183	101	365	163	862
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	1	0
2	1	29	32	0	0	29	49	7	25	6	5	0	0	0	47	3	0	16	0	0	15	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
30	17	79	43	0	0	41	19	28	57	69	56	84	0	43	185	1	6	107	237	227	152	311
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
17	1	17	29	0	2	0	28	16	15	21	7	33	1	5	120	0	0	26	30	87	83	53
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
22	19	178	166	0	8	7	45	27	37	52	80	55	2	0	131	2	71	280	145	234	177	294
16	16	98	142	93	2	2	91	72	92	193	139	8	0	130	313	3	124	330	182	538	137	582
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	1	2	0	0	0	10	0	0	0	0	0	2	0	2	2	5
0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	26	441	205	365	7	104	52	111	178	270	180	442	1	242	548	8	379	411	311	809	205	778
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	12	0	71	138	0	3	30	45	105	35	102	0	0	0	233	1	0	98	34	602	54	566
23	25	250	148	251	0	3	21	49	97	110	105	0	7	68	258	12	155	226	134	528	117	324
6	2	30	8	1	0	1	5	8	20	19	28	0	0	12	74	0	0	36	43	86	26	88
3	4	45	33	247	5	50	22	18	30	14	54	272	1	18	140	1	0	38	0	83	0	96
19	10	58	144	40	2	1	7	96	169	124	234	321	0	162	155	5	0	428	74	686	108	888
33	78	469	300	503	5	313	80	100	266	236	204	115	0	52	794	11	294	568	544	556	487	832
9	21	78	35	1	0	188	2	25	37	76	16	343	3	16	103	3	108	246	4	248	24	494
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	6	1	0	0	0	5	2	1	24	26	0	2	0	34	0	0	13	7	39	44	41
216	165	1298	1332	1543	50	427	195	574	1017	1098	806	810	10	412	1482	24	815	3266	1439	4536	3049	4539
8	11	146	70	152	4	305	13	40	83	95	52	100	1	99	285	3	215	176	85	71	124	211
9	45	136	47	358	4	3	0	55	81	66	35	0	3	13	104	6	44	343	150	568	42	525
44	22	291	181	236	0	2	29	54	73	139	105	13	1	38	544	7	56	327	168	297	150	402
1	0	0	3	30	0	50	0	1	4	5	4	3	4	0	22	3	0	27	7	9	13	50
73	84	709	387	526	2	561	115	170	288	339	162	189	2	55	368	15	196	674	332	1395	410	1765
0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	49	0	0	34
50	46	356	191	302	3	207	31	51	132	132	88	0	11	28	270	5	424	202	199	558	230	740
3	0	23	19	5	0	33	1	6	7	9	10	0	1	11	9	1	1	54	4	38	14	60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	22	0	20	0	2
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	5	6	17	0	0	0	0	5	0	0	7	4	0	6	40
25	24	372	254	353	2	61	107	122	193	307	113	471	0	288	276	4	560	414	94	572	71	461
24	5	297	101	82	1	58	27	43	116	112	117	72	0	99	1	3	333	178	5	775	59	240
32	73	395	210	195	3	23	82	88	156	347	135	666	12	19	255	26	161	398	88	912	258	1200
9	8	76	6	0	1	0	24	11	7	17	57	0	0	13	4	0	0	10	0	185	6	12
0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	5	0	0	32	7	0	4	4
0	0	0	18	1	0	0	0	1	1	0	0	0	0	0	6	0	0	0	1	1	5	1
2	1	25	0	0	0	0	0	3	16	8	0	0	0	0	1	0	0	38	0	104	25	25
0	0	2	5	0	0	0	0	0	1	9	7	0	2	0	23	3	0	26	14	23	46	27
0	0	2	0	0	0	0	0	1	2	9	27	0	0	0	12	0	0	1	0	0	6	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	9	0	0	0	0	1	3	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	23	94	95	30	3	42	30	36	63	65	59	0	5	125	242	7	104	561	300	301	156	515
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
0	3	94	6	124	0	0	0	3	16	0	52	0	8	0	28	5	0	35	21	9	60	151
0	2	16	1	0	1	0	0	6	4	2	0	0	0	0	36	0	0	0	3	0	1	4
